StringData;Label;last_char_vow;first_char_vow;only_digits;only_alphas;startwith_spec;endwith_spec;str_len;unq_char;spec_char_length;spaces_length;num_length;alphaLength;vowelLength;ConsonantLength;plusLength;minusLength;_Length;atLength;dotLength;FsllashLength;ColonLength;hashLength;SbracLength;commaLength;xLength
60719 alvina vista suite 274 eastham ma 02642 us;address;0;0;0;0;0;0;48;19;8;8;13;27;13;14;0;0;0;0;0;0;0;0;0;0;0
4132 mason cliff winthrop town ma 02152 us;address;0;0;0;0;0;0;42;22;7;7;9;26;8;18;0;0;0;0;0;0;0;0;0;0;0
647 imogene street bellingham ma 02019 us;address;0;0;0;0;0;0;41;22;6;6;8;27;11;16;0;0;0;0;0;0;0;0;0;0;0
199 jaylen spur suite 892 boston ma 02112 us;address;0;0;0;0;0;0;44;21;8;8;11;25;10;15;0;0;0;0;0;0;0;0;0;0;0
7088 kuvalis island apt. 781 methuen town ma 01844 us;address;0;0;0;0;0;0;53;23;10;9;12;31;12;19;0;0;0;0;1;1;0;0;0;0;0
518 ward island wrentham ma 02093 us;address;0;0;0;0;0;0;36;21;6;6;8;22;7;15;0;0;0;0;0;0;0;0;0;0;0
64893 oscar port apt. 393 fall river ma 02721 us;address;0;0;0;0;0;0;48;25;10;9;13;25;9;16;0;0;0;0;1;1;0;0;0;0;0
942 chesley keys west springfield town ma 01090 us;address;0;0;0;0;0;0;50;26;8;8;8;34;10;24;0;0;0;0;0;0;0;0;0;0;0
788 schneider fords framingham ma 01704 us;address;0;0;0;0;0;0;42;20;6;6;8;28;9;19;0;0;0;0;0;0;0;0;0;0;0
6444 o'connell grove apt. 544 attleboro ma 02703 us;address;0;0;0;0;0;0;51;25;10;8;12;29;12;17;0;0;0;0;1;1;0;0;0;0;0
54363 alysa unions apt. 964 hanson ma 02341 us;address;0;0;0;0;0;0;46;22;9;8;13;24;10;14;0;0;0;0;1;1;0;0;0;0;0
88083 paxton squares apt. 128 boston ma 02128 us;address;0;0;0;0;0;0;48;20;9;8;13;26;10;16;0;0;0;0;1;1;0;0;0;0;1
48643 jordy street apt. 685 north attleborough ma 02761 us;address;0;0;0;0;0;0;58;28;10;9;13;35;12;23;0;0;0;0;1;1;0;0;0;0;0
186 zieme port apt. 243 west springfield town ma 01089 us;address;0;0;0;0;0;0;57;27;11;10;11;35;12;23;0;0;0;0;1;1;0;0;0;0;0
938 america dale suite 524 reading ma 01867 us;address;0;0;0;0;0;0;46;24;8;8;11;27;14;13;0;0;0;0;0;0;0;0;0;0;0
56889 nella rapid easton ma 02334 us;address;0;0;0;0;0;0;36;22;6;6;10;20;9;11;0;0;0;0;0;0;0;0;0;0;0
3148 arianna island apt. 900 attleboro ma 02703 us;address;0;0;0;0;0;0;50;24;9;8;12;29;13;16;0;0;0;0;1;1;0;0;0;0;0
5474 sandrine circle framingham ma 01703 us;address;0;0;0;0;0;0;43;21;6;6;9;28;10;18;0;0;0;0;0;0;0;0;0;0;0
4502 lorenz forks suite 334 ipswich ma 01938 us;address;0;0;0;0;0;0;47;27;8;8;12;27;10;17;0;0;0;0;0;0;0;0;0;0;0
638 wilburn ridge dartmouth ma 02748 us;address;0;0;0;0;0;0;39;24;6;6;8;25;9;16;0;0;0;0;0;0;0;0;0;0;0
2982 estefania inlet springfield ma 01106 us;address;0;0;0;0;0;0;44;21;6;6;9;29;12;17;0;0;0;0;0;0;0;0;0;0;0
89668 jacobson pine suite 393 winchester ma 01890 us;address;0;0;0;0;0;0;52;23;8;8;13;31;13;18;0;0;0;0;0;0;0;0;0;0;0
52507 cara crossing revere ma 02151 us;address;0;0;0;0;0;0;38;18;6;6;10;22;9;13;0;0;0;0;0;0;0;0;0;0;0
7507 hanna lake apt. 689 franklin town ma 02038 us;address;0;0;0;0;0;0;50;26;10;9;12;28;10;18;0;0;0;0;1;1;0;0;0;0;0
601 jo islands apt. 536 clinton ma 01510 us;address;0;0;0;0;0;0;43;20;9;8;11;23;8;15;0;0;0;0;1;1;0;0;0;0;0
17860 jenkins road apt. 905 west springfield town ma 01090 us;address;0;0;0;0;0;0;61;27;11;10;13;37;12;25;0;0;0;0;1;1;0;0;0;0;0
933 blick wells springfield ma 01107 us;address;0;0;0;0;0;0;39;23;6;6;8;25;7;18;0;0;0;0;0;0;0;0;0;0;0
83871 pagac orchard apt. 695 groveland ma 01834 us;address;0;0;0;0;0;0;50;27;9;8;13;28;10;18;0;0;0;0;1;1;0;0;0;0;0
72910 ritchie villages salem ma 01970 us;address;0;0;0;0;0;0;40;19;6;6;10;24;10;14;0;0;0;0;0;0;0;0;0;0;0
96825 catalina spurs suite 351 westminster ma 01441 us;address;0;0;0;0;0;0;54;23;8;8;13;33;13;20;0;0;0;0;0;0;0;0;0;0;0
5003 myrtle parkway harwich ma 02645 us;address;0;0;0;0;0;0;39;22;6;6;9;24;7;17;0;0;0;0;0;0;0;0;0;0;0
56325 stanton coves hingham ma 02018 us;address;0;0;0;0;0;0;39;21;6;6;10;23;8;15;0;0;0;0;0;0;0;0;0;0;0
466 genoveva plains apt. 194 beverly ma 01915 us;address;0;0;0;0;0;0;48;24;9;8;11;28;11;17;0;0;0;0;1;1;0;0;0;0;0
76723 goyette loaf southbridge town ma 01550 us;address;0;0;0;0;0;0;47;26;7;7;10;30;12;18;0;0;0;0;0;0;0;0;0;0;0
63835 lang drives lawrence ma 01843 us;address;0;0;0;0;0;0;38;22;6;6;10;22;8;14;0;0;0;0;0;0;0;0;0;0;0
6242 ritchie throughway plymouth ma 02360 us;address;0;0;0;0;0;0;44;22;6;6;9;29;10;19;0;0;0;0;0;0;0;0;0;0;0
564 ortiz stream suite 428 uxbridge ma 01569 us;address;0;0;0;0;0;0;47;23;8;8;11;28;12;16;0;0;0;0;0;0;0;0;0;0;1
1724 karli extension walpole ma 02081 us;address;0;0;0;0;0;0;40;22;6;6;9;25;11;14;0;0;0;0;0;0;0;0;0;0;1
7522 feeney meadow charlton ma 01507 us;address;0;0;0;0;0;0;39;22;6;6;9;24;10;14;0;0;0;0;0;0;0;0;0;0;0
601 schinner islands apt. 794 holyoke ma 01040 us;address;0;0;0;0;0;0;49;25;9;8;11;29;10;19;0;0;0;0;1;1;0;0;0;0;0
343 agustina village suite 692 acushnet ma 02743 us;address;0;0;0;0;0;0;51;21;8;8;11;32;15;17;0;0;0;0;0;0;0;0;0;0;0
2010 franecki viaduct suite 356 revere ma 02151 us;address;0;0;0;0;0;0;50;21;8;8;12;30;14;16;0;0;0;0;0;0;0;0;0;0;0
3054 alejandra points suite 254 boston ma 02284 us;address;0;0;0;0;0;0;50;22;8;8;12;30;13;17;0;0;0;0;0;0;0;0;0;0;0
39110 pete locks waltham ma 02452 us;address;0;0;0;0;0;0;36;21;6;6;10;20;7;13;0;0;0;0;0;0;0;0;0;0;0
3560 karelle land apt. 952 westford ma 01886 us;address;0;0;0;0;0;0;47;25;9;8;12;26;9;17;0;0;0;0;1;1;0;0;0;0;0
49651 nat port springfield ma 01104 us;address;0;0;0;0;0;0;38;22;6;6;10;22;7;15;0;0;0;0;0;0;0;0;0;0;0
882 magali pines tewksbury ma 01876 us;address;0;0;0;0;0;0;38;23;6;6;8;24;9;15;0;0;0;0;0;0;0;0;0;0;0
37906 lynch terrace medford ma 02153 us;address;0;0;0;0;0;0;39;24;6;6;10;23;7;16;0;0;0;0;0;0;0;0;0;0;0
3509 jacobson glens waltham ma 02452 us;address;0;0;0;0;0;0;39;22;6;6;9;24;8;16;0;0;0;0;0;0;0;0;0;0;0
182 maida place apt. 785 lawrence ma 01840 us;address;0;0;0;0;0;0;45;23;9;8;11;25;11;14;0;0;0;0;1;1;0;0;0;0;0
536 greenfelder freeway methuen town ma 01844 us;address;0;0;0;0;0;0;48;24;7;7;8;33;13;20;0;0;0;0;0;0;0;0;0;0;0
8649 loy parkway watertown town ma 02477 us;address;0;0;0;0;0;0;43;22;7;7;9;27;9;18;0;0;0;0;0;0;0;0;0;0;0
5008 davis shores wareham ma 02571 us;address;0;0;0;0;0;0;37;19;6;6;9;22;9;13;0;0;0;0;0;0;0;0;0;0;0
66593 conn valley medfield ma 02052 us;address;0;0;0;0;0;0;38;21;6;6;10;22;8;14;0;0;0;0;0;0;0;0;0;0;0
96407 mckenzie skyway suite 935 lowell ma 01853 us;address;0;0;0;0;0;0;50;25;8;8;13;29;11;18;0;0;0;0;0;0;0;0;0;0;0
8996 cecile row suite 739 lowell ma 01853 us;address;0;0;0;0;0;0;44;21;8;8;12;24;11;13;0;0;0;0;0;0;0;0;0;0;0
312 hettinger summit winthrop town ma 02152 us;address;0;0;0;0;0;0;46;20;7;7;8;31;10;21;0;0;0;0;0;0;0;0;0;0;0
236 yadira isle woburn ma 01815 us;address;0;0;0;0;0;0;34;22;6;6;8;20;9;11;0;0;0;0;0;0;0;0;0;0;0
20031 bailey keys apt. 161 boston ma 02284 us;address;0;0;0;0;0;0;45;23;9;8;13;23;9;14;0;0;0;0;1;1;0;0;0;0;0
4476 jaylen harbor brockton ma 02304 us;address;0;0;0;0;0;0;39;23;6;6;9;24;8;16;0;0;0;0;0;0;0;0;0;0;0
5584 wuckert island suite 469 swampscott ma 01907 us;address;0;0;0;0;0;0;52;25;8;8;12;32;11;21;0;0;0;0;0;0;0;0;0;0;0
64091 jacobs highway suite 333 belchertown ma 01007 us;address;0;0;0;0;0;0;54;26;8;8;13;33;12;21;0;0;0;0;0;0;0;0;0;0;0
848 jonatan view boston ma 02114 us;address;0;0;0;0;0;0;35;19;6;6;8;21;9;12;0;0;0;0;0;0;0;0;0;0;0
6460 darren skyway brockton ma 02303 us;address;0;0;0;0;0;0;39;21;6;6;9;24;7;17;0;0;0;0;0;0;0;0;0;0;0
406 kariane mews north attleborough ma 02760 us;address;0;0;0;0;0;0;47;22;7;7;8;32;13;19;0;0;0;0;0;0;0;0;0;0;0
256 hessel lakes suite 373 swansea ma 02777 us;address;0;0;0;0;0;0;46;19;8;8;11;27;12;15;0;0;0;0;0;0;0;0;0;0;0
5362 monroe cliffs natick ma 01760 us;address;0;0;0;0;0;0;37;22;6;6;9;22;8;14;0;0;0;0;0;0;0;0;0;0;0
1107 maia glens cambridge ma 02142 us;address;0;0;0;0;0;0;37;19;6;6;9;22;9;13;0;0;0;0;0;0;0;0;0;0;0
11948 stehr spurs apt. 709 leominster ma 01453 us;address;0;0;0;0;0;0;49;23;9;8;13;27;9;18;0;0;0;0;1;1;0;0;0;0;0
8768 waters mission canton ma 02021 us;address;0;0;0;0;0;0;38;19;6;6;9;23;9;14;0;0;0;0;0;0;0;0;0;0;0
69530 athena junction boston ma 02115 us;address;0;0;0;0;0;0;40;21;6;6;10;24;10;14;0;0;0;0;0;0;0;0;0;0;0
748 jarret stream amherst ma 01004 us;address;0;0;0;0;0;0;37;15;6;6;8;23;8;15;0;0;0;0;0;0;0;0;0;0;0
1980 ledner prairie medfield ma 02052 us;address;0;0;0;0;0;0;40;19;6;6;9;25;11;14;0;0;0;0;0;0;0;0;0;0;0
2908 roslyn light boston ma 02128 us;address;0;0;0;0;0;0;36;20;6;6;9;21;6;15;0;0;0;0;0;0;0;0;0;0;0
34546 giovanny trace suite 654 framingham ma 01704 us;address;0;0;0;0;0;0;53;24;8;8;13;32;13;19;0;0;0;0;0;0;0;0;0;0;0
393 moen drives suite 608 harwich ma 02645 us;address;0;0;0;0;0;0;45;24;8;8;11;26;11;15;0;0;0;0;0;0;0;0;0;0;0
50611 keebler summit franklin town ma 02038 us;address;0;0;0;0;0;0;46;23;7;7;10;29;10;19;0;0;0;0;0;0;0;0;0;0;0
1691 jerrod summit suite 759 lowell ma 01852 us;address;0;0;0;0;0;0;47;22;8;8;12;27;11;16;0;0;0;0;0;0;0;0;0;0;0
327 arely summit acton ma 01718 us;address;0;0;0;0;0;0;34;20;6;6;8;20;8;12;0;0;0;0;0;0;0;0;0;0;0
7916 trystan cove apt. 852 springfield ma 01102 us;address;0;0;0;0;0;0;50;28;9;8;12;29;9;20;0;0;0;0;1;1;0;0;0;0;0
6067 stark oval cambridge ma 02238 us;address;0;0;0;0;0;0;37;23;6;6;9;22;8;14;0;0;0;0;0;0;0;0;0;0;0
1121 elmer union suite 572 lynn ma 01905 us;address;0;0;0;0;0;0;43;19;8;8;12;23;10;13;0;0;0;0;0;0;0;0;0;0;0
35776 chad fall suite 231 south hadley ma 01075 us;address;0;0;0;0;0;0;50;22;9;9;13;28;11;17;0;0;0;0;0;0;0;0;0;0;0
6352 herminia square boston ma 02137 us;address;0;0;0;0;0;0;39;21;6;6;9;24;11;13;0;0;0;0;0;0;0;0;0;0;0
149 helene turnpike peabody ma 01961 us;address;0;0;0;0;0;0;39;23;6;6;8;25;11;14;0;0;0;0;0;0;0;0;0;0;0
10217 vonrueden summit east longmeadow ma 01028 us;address;0;0;0;0;0;0;50;21;7;7;10;33;14;19;0;0;0;0;0;0;0;0;0;0;0
1485 keebler views norwood ma 02062 us;address;0;0;0;0;0;0;38;23;6;6;9;23;10;13;0;0;0;0;0;0;0;0;0;0;0
956 torphy villages gloucester ma 01930 us;address;0;0;0;0;0;0;42;23;6;6;8;28;10;18;0;0;0;0;0;0;0;0;0;0;0
78268 hoppe passage townsend ma 01469 us;address;0;0;0;0;0;0;40;22;6;6;10;24;9;15;0;0;0;0;0;0;0;0;0;0;0
859 kris park apt. 561 dracut ma 01826 us;address;0;0;0;0;0;0;41;20;9;8;11;21;7;14;0;0;0;0;1;1;0;0;0;0;0
9624 ben rue plymouth ma 02361 us;address;0;0;0;0;0;0;33;22;6;6;9;18;7;11;0;0;0;0;0;0;0;0;0;0;0
94062 towne village suite 225 lanesborough ma 01237 us;address;0;0;0;0;0;0;54;26;8;8;13;33;15;18;0;0;0;0;0;0;0;0;0;0;0
3384 meghan glens lawrence ma 01843 us;address;0;0;0;0;0;0;38;18;6;6;9;23;8;15;0;0;0;0;0;0;0;0;0;0;0
232 koss bridge apt. 470 groveland ma 01834 us;address;0;0;0;0;0;0;46;26;9;8;11;26;9;17;0;0;0;0;1;1;0;0;0;0;0
1233 hirthe inlet suite 197 truro ma 02666 us;address;0;0;0;0;0;0;45;20;8;8;12;25;11;14;0;0;0;0;0;0;0;0;0;0;0
386 brandon path suite 924 boston ma 02110 us;address;0;0;0;0;0;0;45;23;8;8;11;26;10;16;0;0;0;0;0;0;0;0;0;0;0
900 jacobi mill apt. 747 belchertown ma 01007 us;address;0;0;0;0;0;0;48;24;9;8;11;28;10;18;0;0;0;0;1;1;0;0;0;0;0
986 moriah fields everett ma 02149 us;address;0;0;0;0;0;0;37;22;6;6;8;23;10;13;0;0;0;0;0;0;0;0;0;0;0
3901 marco crest suite 777 revere ma 02151 us;address;0;0;0;0;0;0;45;19;8;8;12;25;11;14;0;0;0;0;0;0;0;0;0;0;0
118 antwan street apt. 419 dalton ma 01226 us;address;0;0;0;0;0;0;45;22;9;8;11;25;9;16;0;0;0;0;1;1;0;0;0;0;0
19094 fisher stravenue montague ma 01351 us;address;0;0;0;0;0;0;43;21;6;6;10;27;12;15;0;0;0;0;0;0;0;0;0;0;0
50805 klein way groveland ma 01834 us;address;0;0;0;0;0;0;37;23;6;6;10;21;8;13;0;0;0;0;0;0;0;0;0;0;0
51896 daryl vista suite 651 somerville ma 02145 us;address;0;0;0;0;0;0;50;22;8;8;13;29;12;17;0;0;0;0;0;0;0;0;0;0;0
65915 lennie canyon suite 421 salem ma 01971 us;address;0;0;0;0;0;0;47;21;8;8;13;26;12;14;0;0;0;0;0;0;0;0;0;0;0
40436 rahsaan stream apt. 472 brockton ma 02301 us;address;0;0;0;0;0;0;50;23;9;8;13;28;10;18;0;0;0;0;1;1;0;0;0;0;0
13707 ivory glen fitchburg ma 01420 us;address;0;0;0;0;0;0;38;25;6;6;10;22;7;15;0;0;0;0;0;0;0;0;0;0;0
6135 anderson camp suite 439 fall river ma 02722 us;address;0;0;0;0;0;0;51;26;9;9;12;30;12;18;0;0;0;0;0;0;0;0;0;0;0
89860 hills drive suite 374 hanson ma 02341 us;address;0;0;0;0;0;0;46;24;8;8;13;25;10;15;0;0;0;0;0;0;0;0;0;0;0
6211 brad ville carver ma 02330 us;address;0;0;0;0;0;0;34;18;6;6;9;19;7;12;0;0;0;0;0;0;0;0;0;0;0
16990 josh hills suite 658 holliston ma 01746 us;address;0;0;0;0;0;0;48;21;8;8;13;27;10;17;0;0;0;0;0;0;0;0;0;0;0
8951 lionel motorway new bedford ma 02740 us;address;0;0;0;0;0;0;44;25;7;7;9;28;11;17;0;0;0;0;0;0;0;0;0;0;0
572 mafalda plaza apt. 526 quincy ma 02171 us;address;0;0;0;0;0;0;45;23;9;8;11;25;10;15;0;0;0;0;1;1;0;0;0;0;0
43507 marquise inlet apt. 910 arlington ma 02476 us;address;0;0;0;0;0;0;51;25;9;8;13;29;12;17;0;0;0;0;1;1;0;0;0;0;0
107 ramon spurs wareham ma 02571 us;address;0;0;0;0;0;0;35;17;6;6;8;21;8;13;0;0;0;0;0;0;0;0;0;0;0
12245 feest trace brookline ma 02446 us;address;0;0;0;0;0;0;39;22;6;6;10;23;10;13;0;0;0;0;0;0;0;0;0;0;0
414 hettinger stream suite 597 everett ma 02149 us;address;0;0;0;0;0;0;50;20;8;8;11;31;13;18;0;0;0;0;0;0;0;0;0;0;0
36207 ezekiel glens suite 887 reading ma 01867 us;address;0;0;0;0;0;0;49;22;8;8;13;28;13;15;0;0;0;0;0;0;0;0;0;0;0
84559 welch ferry medway ma 02053 us;address;0;0;0;0;0;0;36;21;6;6;10;20;6;14;0;0;0;0;0;0;0;0;0;0;0
2540 janie walks randolph ma 02368 us;address;0;0;0;0;0;0;37;24;6;6;9;22;8;14;0;0;0;0;0;0;0;0;0;0;0
72125 trantow junctions suite 813 medford ma 02156 us;address;0;0;0;0;0;0;53;24;8;8;13;32;12;20;0;0;0;0;0;0;0;0;0;0;0
2298 junius turnpike hinsdale ma 01235 us;address;0;0;0;0;0;0;41;23;6;6;9;26;11;15;0;0;0;0;0;0;0;0;0;0;0
895 beau pike apt. 805 cambridge ma 02142 us;address;0;0;0;0;0;0;44;23;9;8;11;24;11;13;0;0;0;0;1;1;0;0;0;0;0
3434 johnson point suite 138 chicopee ma 01020 us;address;0;0;0;0;0;0;49;20;8;8;12;29;13;16;0;0;0;0;0;0;0;0;0;0;0
9781 nader village suite 254 natick ma 01760 us;address;0;0;0;0;0;0;47;25;8;8;12;27;12;15;0;0;0;0;0;0;0;0;0;0;0
9317 heidenreich fords suite 496 quincy ma 02170 us;address;0;0;0;0;0;0;51;25;8;8;12;31;13;18;0;0;0;0;0;0;0;0;0;0;0
2870 ankunding cape suite 561 fall river ma 02722 us;address;0;0;0;0;0;0;52;25;9;9;12;31;13;18;0;0;0;0;0;0;0;0;0;0;0
1488 haley highway hanover ma 02340 us;address;0;0;0;0;0;0;38;22;6;6;9;23;9;14;0;0;0;0;0;0;0;0;0;0;0
96156 korey dam suite 754 peabody ma 01960 us;address;0;0;0;0;0;0;45;22;8;8;13;24;11;13;0;0;0;0;0;0;0;0;0;0;0
96230 madelyn island rockland ma 02370 us;address;0;0;0;0;0;0;41;21;6;6;10;25;8;17;0;0;0;0;0;0;0;0;0;0;0
2891 weber centers north andover ma 01845 us;address;0;0;0;0;0;0;44;23;7;7;9;28;10;18;0;0;0;0;0;0;0;0;0;0;0
66554 green junction fall river ma 02721 us;address;0;0;0;0;0;0;43;24;7;7;10;26;10;16;0;0;0;0;0;0;0;0;0;0;0
31573 cleta divide suite 437 lowell ma 01853 us;address;0;0;0;0;0;0;47;21;8;8;13;26;12;14;0;0;0;0;0;0;0;0;0;0;0
5587 gislason parkways dedham ma 02027 us;address;0;0;0;0;0;0;41;23;6;6;9;26;9;17;0;0;0;0;0;0;0;0;0;0;0
8678 tavares grove apt. 719 boston ma 02211 us;address;0;0;0;0;0;0;46;22;9;8;12;25;10;15;0;0;0;0;1;1;0;0;0;0;0
48372 carter haven suite 460 gardner ma 01440 us;address;0;0;0;0;0;0;48;23;8;8;13;27;11;16;0;0;0;0;0;0;0;0;0;0;0
62302 hegmann center suite 893 dartmouth ma 02714 us;address;0;0;0;0;0;0;52;24;8;8;13;31;12;19;0;0;0;0;0;0;0;0;0;0;0
786 adonis roads apt. 679 ware ma 01082 us;address;0;0;0;0;0;0;42;22;9;8;11;22;10;12;0;0;0;0;1;1;0;0;0;0;0
5470 kiel bypass suite 128 marblehead ma 01945 us;address;0;0;0;0;0;0;49;24;8;8;12;29;12;17;0;0;0;0;0;0;0;0;0;0;0
82594 reyna bridge rockport ma 01966 us;address;0;0;0;0;0;0;39;26;6;6;10;23;8;15;0;0;0;0;0;0;0;0;0;0;0
18419 rohan keys suite 210 marlborough ma 01752 us;address;0;0;0;0;0;0;50;25;8;8;13;29;12;17;0;0;0;0;0;0;0;0;0;0;0
97910 gottlieb viaduct apt. 215 montague ma 01351 us;address;0;0;0;0;0;0;52;25;9;8;13;30;13;17;0;0;0;0;1;1;0;0;0;0;0
450 oma tunnel apt. 583 pittsfield ma 01201 us;address;0;0;0;0;0;0;46;22;9;8;11;26;10;16;0;0;0;0;1;1;0;0;0;0;0
3047 kiehn crossing walpole ma 02081 us;address;0;0;0;0;0;0;39;24;6;6;9;24;9;15;0;0;0;0;0;0;0;0;0;0;0
53943 shakira orchard apt. 153 new bedford ma 02740 us;address;0;0;0;0;0;0;54;28;10;9;13;31;11;20;0;0;0;0;1;1;0;0;0;0;0
61827 karley way suite 880 billerica ma 01822 us;address;0;0;0;0;0;0;48;21;8;8;13;27;12;15;0;0;0;0;0;0;0;0;0;0;0
841 bonnie run suite 421 lynnfield ma 01940 us;address;0;0;0;0;0;0;46;22;8;8;11;27;11;16;0;0;0;0;0;0;0;0;0;0;0
68604 lisa way lowell ma 01853 us;address;0;0;0;0;0;0;33;18;6;6;10;17;7;10;0;0;0;0;0;0;0;0;0;0;0
5018 cory park arlington ma 02474 us;address;0;0;0;0;0;0;36;23;6;6;9;21;7;14;0;0;0;0;0;0;0;0;0;0;0
5769 beahan stream princeton ma 01541 us;address;0;0;0;0;0;0;40;22;6;6;9;25;10;15;0;0;0;0;0;0;0;0;0;0;0
301 eula radial suite 298 brockton ma 02305 us;address;0;0;0;0;0;0;46;23;8;8;11;27;13;14;0;0;0;0;0;0;0;0;0;0;0
27535 graham tunnel boston ma 02132 us;address;0;0;0;0;0;0;38;20;6;6;10;22;8;14;0;0;0;0;0;0;0;0;0;0;0
243 dibbert gateway apt. 441 billerica ma 01822 us;address;0;0;0;0;0;0;50;24;9;8;11;30;12;18;0;0;0;0;1;1;0;0;0;0;0
45838 dawn spur yarmouth ma 02675 us;address;0;0;0;0;0;0;36;22;6;6;10;20;7;13;0;0;0;0;0;0;0;0;0;0;0
732 kshlerin summit new bedford ma 02742 us;address;0;0;0;0;0;0;43;23;7;7;8;28;9;19;0;0;0;0;0;0;0;0;0;0;0
55370 bret lake apt. 412 malden ma 02148 us;address;0;0;0;0;0;0;43;23;9;8;13;21;8;13;0;0;0;0;1;1;0;0;0;0;0
64496 oberbrunner spring suite 152 chicopee ma 01013 us;address;0;0;0;0;0;0;55;24;8;8;13;34;14;20;0;0;0;0;0;0;0;0;0;0;0
85296 xavier port dracut ma 01826 us;address;0;0;0;0;0;0;36;22;6;6;10;20;8;12;0;0;0;0;0;0;0;0;0;0;1
817 bednar walks apt. 430 hamilton ma 01936 us;address;0;0;0;0;0;0;46;27;9;8;11;26;9;17;0;0;0;0;1;1;0;0;0;0;0
351 bogan terrace suite 810 mashpee ma 02649 us;address;0;0;0;0;0;0;47;25;8;8;11;28;13;15;0;0;0;0;0;0;0;0;0;0;0
77926 purdy greens apt. 553 west boylston ma 01583 us;address;0;0;0;0;0;0;53;27;10;9;13;30;9;21;0;0;0;0;1;1;0;0;0;0;0
9514 hermann passage suite 875 boston ma 02119 us;address;0;0;0;0;0;0;49;23;8;8;12;29;12;17;0;0;0;0;0;0;0;0;0;0;0
749 durgan track apt. 386 brockton ma 02305 us;address;0;0;0;0;0;0;46;25;9;8;11;26;8;18;0;0;0;0;1;1;0;0;0;0;0
98396 cordia pines springfield ma 01139 us;address;0;0;0;0;0;0;42;22;6;6;10;26;10;16;0;0;0;0;0;0;0;0;0;0;0
303 jacobi hollow apt. 936 fall river ma 02724 us;address;0;0;0;0;0;0;49;27;10;9;11;28;11;17;0;0;0;0;1;1;0;0;0;0;0
792 reina island apt. 857 weymouth town ma 02191 us;address;0;0;0;0;0;0;51;25;10;9;11;30;12;18;0;0;0;0;1;1;0;0;0;0;0
904 lon brook ware ma 01082 us;address;0;0;0;0;0;0;30;19;6;6;8;16;7;9;0;0;0;0;0;0;0;0;0;0;0
5066 bernhard greens apt. 376 spencer ma 01562 us;address;0;0;0;0;0;0;49;23;9;8;12;28;9;19;0;0;0;0;1;1;0;0;0;0;0
90044 devan pass apt. 675 boston ma 02217 us;address;0;0;0;0;0;0;44;22;9;8;13;22;8;14;0;0;0;0;1;1;0;0;0;0;0
4435 scarlett ways apt. 185 ashburnham ma 01430 us;address;0;0;0;0;0;0;50;23;9;8;12;29;9;20;0;0;0;0;1;1;0;0;0;0;0
5198 deonte divide suite 846 carver ma 02330 us;address;0;0;0;0;0;0;47;23;8;8;12;27;13;14;0;0;0;0;0;0;0;0;0;0;0
49090 mraz plains apt. 263 rockland ma 02370 us;address;0;0;0;0;0;0;47;24;9;8;13;25;8;17;0;0;0;0;1;1;0;0;0;0;0
55123 veum well brockton ma 02305 us;address;0;0;0;0;0;0;36;21;6;6;10;20;7;13;0;0;0;0;0;0;0;0;0;0;0
4975 torp falls suite 628 boston ma 02111 us;address;0;0;0;0;0;0;44;24;8;8;12;24;9;15;0;0;0;0;0;0;0;0;0;0;0
76590 murazik coves apt. 244 chelmsford ma 01824 us;address;0;0;0;0;0;0;51;29;9;8;13;29;10;19;0;0;0;0;1;1;0;0;0;0;0
992 avery springs barnstable town ma 02630 us;address;0;0;0;0;0;0;45;23;7;7;8;30;9;21;0;0;0;0;0;0;0;0;0;0;0
32898 dane drive suite 384 haverhill ma 01832 us;address;0;0;0;0;0;0;48;21;8;8;13;27;12;15;0;0;0;0;0;0;0;0;0;0;0
6237 isadore coves lawrence ma 01842 us;address;0;0;0;0;0;0;39;23;6;6;9;24;11;13;0;0;0;0;0;0;0;0;0;0;0
707 mallie rue ware ma 01082 us;address;0;0;0;0;0;0;31;15;6;6;8;17;9;8;0;0;0;0;0;0;0;0;0;0;0
2614 caleigh corners boston ma 02241 us;address;0;0;0;0;0;0;39;21;6;6;9;24;9;15;0;0;0;0;0;0;0;0;0;0;0
449 emmerich roads apt. 540 westwood ma 02090 us;address;0;0;0;0;0;0;48;21;9;8;11;28;11;17;0;0;0;0;1;1;0;0;0;0;0
122 willis bypass suite 645 boston ma 02203 us;address;0;0;0;0;0;0;46;22;8;8;11;27;10;17;0;0;0;0;0;0;0;0;0;0;0
569 klocko common apt. 719 springfield ma 01111 us;address;0;0;0;0;0;0;50;25;9;8;11;30;10;20;0;0;0;0;1;1;0;0;0;0;0
8756 feeney crest concord ma 01742 us;address;0;0;0;0;0;0;37;22;6;6;9;22;8;14;0;0;0;0;0;0;0;0;0;0;0
794 mohr creek suite 183 quincy ma 02170 us;address;0;0;0;0;0;0;43;24;8;8;11;24;10;14;0;0;0;0;0;0;0;0;0;0;0
21805 schneider mountains suite 682 great barrington ma 01230 us;address;0;0;0;0;0;0;64;23;9;9;13;42;17;25;0;0;0;0;0;0;0;0;0;0;0
50675 toy canyon salem ma 01971 us;address;0;0;0;0;0;0;34;18;6;6;10;18;7;11;0;0;0;0;0;0;0;0;0;0;0
3587 grimes groves suite 404 holden ma 01520 us;address;0;0;0;0;0;0;47;24;8;8;12;27;11;16;0;0;0;0;0;0;0;0;0;0;0
